len,count,word,sentiment,topic
2.0,19848,基地,2.0,
2.0,19845,三年,2.0,1
2.0,19816,前景,3.0,1
2.0,19804,武汉,1.0,
2.0,19632,信号,,
2.0,19615,地方,2.0,
2.0,19578,高速,2.0,2
2.0,19566,上演,1.0, 
2.0,19522,一路,,
2.0,19487,万达,,
4.0,19420,中兴通讯,2.0,
1.0,19404,业,2.0,
2.0,19383,崛起,,
2.0,19371,小时,,
2.0,19305,竞争,2.0,1
2.0,19241,影视,,
2.0,19215,因素,2.0,
2.0,19180,金股,,
2.0,19144,参股,2.0,3.0
1.0,19119,并,2.0, 
2.0,19062,提供,2.0,
2.0,18959,加大,3.0,
2.0,18956,军工,2.0, 
2.0,18951,长期,2.0,
2.0,18940,上升,3.0,1.0
2.0,18924,杭州,2.0,
2.0,18909,牛股,2.0,3
1.0,18851,给,2.0, 
2.0,18732,回归,2.0,4
2.0,18699,有色,2.0,1
3.0,18697,茅台酒,2.0, 
3.0,18685,发改委,,
2.0,18621,这些,2.0,
1.0,18597,均,2.0,1
3.0,18594,日复牌,3.0,1.0
3.0,18592,目标价,2.0,1
2.0,18572,借壳,2.0, 
3.0,18567,总经理,2.0,4
2.0,18457,后市,,
2.0,18408,采购,2.0,4.0
2.0,18391,系统,2.0,2.0
2.0,18353,游戏,2.0,
2.0,18320,研究,3.0,2
2.0,18313,长城,2.0,
2.0,18303,拐点,2.0,1.0
2.0,18265,央企,2.0,4
2.0,18241,标准,2.0,
3.0,18140,天然气,2.0,
2.0,18094,新疆,2.0,
2.0,18060,高铁,2.0,
1.0,18013,通,2.0,
2.0,17995,收到,2.0, 
2.0,17994,恒指,,
2.0,17985,溢价,2.0,1.0
2.0,17980,分行,,
2.0,17960,放量,2.0,3
4.0,17960,有限公司,2.0,4.0
2.0,17884,中信,2.0,
3.0,17872,信用卡,,
2.0,17854,退出,1.0, 
2.0,17837,航运,,
1.0,17837,煤,,
2.0,17768,人寿,2.0,
2.0,17705,环比,2.0,
2.0,17704,带来,2.0,
2.0,17701,怎么,,
2.0,17692,渠道,3.0,1
2.0,17689,暂停,1.0,
1.0,17686,原,2.0,
2.0,17682,山西,2.0, 
2.0,17672,成都,2.0,
2.0,17633,复苏,3.0,1
2.0,17581,引发,2.0,
2.0,17544,高新,3.0,2
1.0,17541,链,2.0, 
