len,count,word,sentiment,topic
2,222,利益,2,1.0
2,222,昨日,2,
3,221,奥克斯,2,
2,220,加强,2,4.0
2,219,总额,2,1.0
3,219,限制性,1,4.0
1,218,料,2,
1,217,雷,2,
2,216,铜业,2,2.0
2,216,专项,2,
1,215,北,2,
2,215,龙山,2,
1,215,纯,2,
2,215,吉药,2,
2,214,罗平,2,
1,214,炒,2,3.0
1,213,物,2,
2,213,华工,2,
2,213,二次,2,
2,212,降价,2,1.0
3,211,第二次,2,
2,211,外资,2,3.0
2,211,海龙,2,
2,210,提议,2,
1,210,谋,2,
2,209,活动,2,
2,209,安琪,2,
2,208,九阳,2,
2,208,闲置,2,2.0
3,207,发动机,2,2.0
2,207,人寿,2,
2,206,三星,2,
2,205,铁路,2,
2,205,剩余,2,
2,205,香雪,2,
2,204,腰斩,1,1.0
2,204,彰显,3,
4,204,锡业股份,2,3.0
2,203,折价,2,3.0
2,203,景峰,2,
2,202,海大,2,
2,202,阿里,2,
2,201,沧州,2,
2,201,众生,2,
2,200,格局,2,4.0
2,200,现身,2,
2,199,发酵,1,4.0
2,199,美达,2,
2,199,日升,2,
4,198,价格上涨,2,1.0
2,198,分化,2,
1,198,热,3,
2,197,预测,2,1.0
1,196,丝,2,
2,196,中小,2,
2,195,皇氏,2,
2,195,信邦,2,
2,195,亮点,3,2.0
2,194,重仓,3,
2,194,技改,2,2.0
2,193,执行,2,4.0
1,192,斯,2,
2,191,当升,2,
2,191,神秘,2,
2,190,明确,2,
2,190,内蒙,2,
4,190,副董事长,2,4.0
2,189,出台,2,4.0
2,189,鸿路,2,
2,188,创维,2,
4,188,风华高科,2,
2,188,存货,2,
2,187,取消,2,
2,186,上游,2,4.0
2,186,中银,2,3.0
1,186,妙,2,
2,185,搬迁,2,
1,185,各,2,
2,184,飞乐,2,
2,184,康芝,2,
2,184,北大,2,
4,184,持续增长,3,1.0
2,183,力度,2,
2,183,本周,2,
2,183,百润,2,
2,182,重回,3,3.0
2,182,换帅,2,4.0
2,182,生活,2,
2,181,医保,2,
2,181,鲁西,2,
2,180,防控,2,
4,180,行政处罚,1,4.0
2,180,中鼎,2,
3,179,触摸屏,2,2.0
2,179,实力,2,1.0
2,179,民爆,2,2.0
2,178,氨纶,2,2.0
2,178,加工,2,2.0
2,177,沃尔,2,
2,177,吸收,2,3.0
2,177,这些,2,
2,175,个人,2,4.0
2,175,操纵,2,4.0
2,174,泵业,2,
2,174,雅化,2,
2,174,隐忧,1,
2,173,合众,2,
2,173,民营,2,4.0
3,172,宝泰隆,2,
2,172,中海,2,
2,172,大通,2,
2,171,瑞丰,2,
2,171,互联,2,2.0
2,171,特锐,2,
3,170,人民币,2,
1,170,钱,2,
2,170,涨超,3,3.0
2,169,告吹,1,4.0
2,169,锦富,2,
2,169,洁柔,2,
2,168,每股,2,3.0
2,168,青龙,2,
3,168,制造业,2,
2,168,地方,2,
2,167,一天,2,
2,167,二度,2,
4,167,华新水泥,2,
2,166,新建,3,
2,166,特变,2,
2,166,提振,3,
3,165,中关村,2,
2,165,接受,2,
2,165,变革,3,
2,164,晨光,2,
2,164,因素,2,
2,164,金智,2,
2,164,亿建,2,
2,163,物资,2,
2,163,债权,2,3.0
2,163,顺昌,2,
2,162,游戏,2,
2,162,引爆,3,1.0
2,162,由盈,1,1.0
2,161,先锋,3,
2,161,五大,3,
2,160,首款,3,2.0
2,160,探索,3,2.0
2,160,福安,2,
2,159,不是,2,
2,159,宇顺,2,
2,159,覆盖,2,2.0
3,159,亿投建,2,2.0
2,159,利用,3,
2,158,双鹤,2,
3,158,煤化工,2,
2,158,聘任,2,4.0
2,158,广济,2,
2,158,加剧,1,
2,157,频繁,2,
2,157,旺季,3,4.0
3,157,信立泰,2,
2,156,过会,2,3.0
1,156,购,2,
2,156,火电,2,
2,156,雷曼,2,
2,155,绒业,2,
2,155,版图,3,4.0
2,155,进程,2,4.0
3,155,母公司,2,4.0
2,155,万泽,2,
2,154,科学,3,2.0
2,154,资管,2,4.0
1,153,马,2,
1,153,隆,2,
2,153,东港,2,
2,152,南钢,2,
2,152,劲嘉,2,
2,152,介入,1,4.0
2,152,设计,2,4.0
4,152,稳步增长,3,1.0
2,151,中铝,2,
2,151,独董,2,4.0
4,151,中信证券,2,3.0
2,151,特种,2,
2,150,大降,1,1.0
2,150,藏格,2,
2,150,重新,3,
